new_claim_id,proc_num,proc_cd,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
145,1,24,-2,22,1009,NW,4.92,0,0
145,2,18,0,17,1009,NW,8.05,0,0
145,3,28,1,17,1010,NW,9.84,0,0
145,4,16,1,17,1010,NW,13.86,0,0
145,5,14,2,18,1011,NW,15.65,0,0
145,6,14,2,19,1012,NW,19.67,0,0
145,7,24,4,21,1013,NE,3.13,0,0
145,8,29,4,23,1013,NW,4.02,0,0
145,9,45,4,24,1013,NW,8.94,0,0
145,10,33,6,26,1013,NW,12.07,0,0
145,11,46,5,27,1012,NW,16.99,0,0
145,12,39,6,29,1012,cv,3.13,0,0
145,13,28,6,30,1011,NW,3.13,0,0
145,14,55,5,30,1010,NW,7.15,0,0
145,15,45,4,31,1009,cv,1.79,0,0
145,16,27,4,31,1009,SE,1.79,0,0
145,17,48,5,31,1008,SE,3.58,0,0
145,18,57,5,30,1008,SE,5.37,0,0
145,19,33,5,27,1009,SE,7.16,0,0
145,20,43,7,28,1009,SE,11.18,0,0
145,21,35,7,27,1010,SE,15.2,0,0
145,22,37,7,26,1010,SE,18.33,0,0
145,23,39,7,26,1011,NW,1.79,0,0
146,0,47,10,20,1011,SE,1.79,0,0
146,1,105,9,21,1011,cv,0.89,0,0
146,2,104,11,20,1011,cv,1.78,0,0
146,3,139,10,21,1011,NW,0.89,0,0
146,4,92,10,20,1012,NW,2.68,0,0
146,5,86,13,19,1012,NE,1.79,0,0
146,6,81,13,20,1012,NW,1.79,0,0
146,7,65,12,23,1013,cv,0.89,0,0
146,8,131,12,24,1014,cv,1.78,0,0
146,9,137,12,27,1014,SE,4.92,0,0
146,10,118,11,27,1014,SE,10.73,0,0
146,11,115,11,29,1014,SE,16.54,0,0
146,12,80,11,30,1014,SE,21.46,0,0
146,13,79,11,30,1013,SE,25.48,0,0
146,14,62,11,30,1013,SE,30.4,0,0
146,15,58,10,30,1012,SE,35.32,0,0
146,16,63,10,29,1012,SE,40.24,0,0
146,17,72,9,29,1012,SE,45.16,0,0
146,18,59,10,28,1012,SE,49.18,0,0
146,19,48,11,27,1013,SE,52.31,0,0
146,20,40,10,26,1013,SE,57.23,0,0
146,21,48,12,26,1015,SE,61.25,0,0
146,22,59,12,24,1015,SE,64.38,0,0
146,23,78,13,24,1015,NW,1.79,0,0
147,0,90,14,22,1015,cv,0.89,0,0
147,1,91,11,23,1015,SE,3.13,0,0
147,2,98,11,22,1015,SE,4.92,0,1
147,3,92,13,21,1015,NE,0.89,0,0
147,4,81,13,21,1015,cv,0.89,0,0
147,5,74,12,21,1015,SE,1.79,0,0
147,6,80,13,21,1015,cv,0.89,0,0
147,7,67,14,22,1015,NW,1.79,0,0
147,8,108,15,21,1015,NW,3.58,0,0
147,9,92,15,22,1015,NW,6.71,0,1
147,10,71,15,23,1015,NW,9.84,0,2
147,11,92,14,23,1015,cv,0.89,0,0
147,12,84,15,23,1015,cv,1.78,0,1
147,13,85,15,23,1015,cv,2.67,0,2
147,14,83,16,22,1015,NW,1.79,0,3
147,15,96,15,21,1015,NW,4.92,0,4
147,16,70,16,20,1015,NW,8.05,0,5
147,17,72,16,20,1015,NW,11.18,0,6
147,18,85,16,19,1015,NW,14.31,0,7
147,19, ,16,18,1015,NE,1.79,0,8
147,20, ,16,18,1015,NE,2.68,0,9
147,21, ,16,18,1015,NW,1.79,0,10
147,22, ,16,18,1015,cv,0.89,0,11
147,23, ,16,18,1014,cv,1.78,0,12
148,0,90,16,17,1014,NE,0.89,0,13
148,1,89,15,17,1013,NW,0.89,0,14
148,2,100,16,17,1013,cv,0.89,0,15
148,3,86,16,17,1013,SE,3.13,0,16
148,4,83,15,17,1012,NE,1.79,0,17
148,5,94,16,17,1011,NW,1.79,0,18
148,6,111,16,17,1011,cv,0.89,0,19
148,7,133,16,17,1011,SE,3.13,0,20
148,8,127,16,17,1011,SE,6.26,0,21
148,9,152,16,18,1010,SE,8.05,0,22
148,10,157,17,19,1010,SE,11.18,0,0
148,11,142,17,20,1009,SE,15.2,0,0
148,12,127,16,21,1009,NW,1.79,0,1
148,13,132,16,24,1008,SE,3.13,0,0
148,14,117,15,24,1008,cv,1.79,0,0
148,15,111,15,23,1007,NW,4.02,0,1
148,16,108,17,23,1007,cv,1.79,0,0
148,17,107,18,21,1007,NE,4.02,0,0
148,18,142,18,20,1008,NE,7.15,0,1
148,19,180,17,20,1007,SE,3.13,0,0
148,20,206,16,19,1008,cv,0.89,0,0
148,21,193,16,18,1008,SE,1.79,0,0
148,22,186,16,18,1009,SE,4.92,0,0
148,23,168,16,18,1009,SE,8.05,0,1
149,0,175,16,17,1008,NE,1.79,0,0
149,1,181,16,17,1008,cv,0.89,0,0
149,2,174,16,17,1008,cv,1.78,0,0
149,3,205,16,17,1007,SE,0.89,0,0
149,4,219,15,16,1007,SE,4.02,0,0
149,5,214,15,16,1007,cv,0.89,0,0
149,6,230,15,17,1007,cv,1.78,0,0
149,7,242,16,17,1007,cv,2.67,0,0
149,8,251,17,19,1007,cv,3.56,0,0
149,9,234,17,21,1007,NE,1.79,0,0
149,10,187,17,23,1006,cv,0.89,0,0
149,11,220,17,25,1006,cv,1.78,0,0
149,12,92,16,28,1005,cv,2.67,0,0
149,13,28,8,31,1003,NW,4.92,0,0
149,14,65,5,31,1003,NW,12.07,0,0
149,15,16,7,30,1002,NW,17.88,0,0
149,16,19,8,31,1002,NW,22.8,0,0
149,17,20,6,31,1002,NW,26.82,0,0
149,18,17,7,30,1001,NW,29.95,0,0
149,19,22,11,26,1002,SE,0.89,0,0
149,20,34,13,23,1002,cv,0.89,0,0
149,21,214,15,21,1003,cv,1.78,0,0
149,22,314,15,20,1003,NE,1.79,0,0
149,23,71,9,23,1004,NE,6.71,0,0
150,0,33,11,20,1004,NW,4.02,0,0
150,1,26,11,19,1004,NW,8.04,0,0
150,2,30,10,20,1004,NW,11.17,0,0
150,3,33,8,23,1004,NW,16.98,0,0
150,4,22,8,23,1004,NW,24.13,0,0
150,5,17,8,21,1005,NW,29.05,0,0
150,6,25,11,21,1005,NE,3.13,0,0
150,7,29,11,23,1006,NW,3.13,0,0
150,8,18,11,24,1007,NW,8.05,0,0
150,9,19,10,25,1007,NW,12.07,0,0
150,10,23,10,27,1007,NW,16.99,0,0
150,11,54,10,26,1007,NW,21.01,0,0
150,12,41,10,28,1007,NE,4.02,0,0
150,13,26,9,28,1007,NW,3.13,0,0
150,14,18,9,28,1007,NW,6.26,0,0
150,15,37,12,22,1007,NE,5.81,0,0
150,16,39,13,23,1008,NE,9.83,0,0
150,17,29,11,24,1008,NE,12.96,0,0
150,18,59,11,25,1009,NW,4.02,0,0
150,19,97,13,23,1009,NW,5.81,0,0
150,20,30,15,21,1010,NW,7.6,0,0
150,21,65,15,22,1011,cv,0.89,0,0
150,22,83,15,21,1012,SE,3.13,0,1
150,23,94,15,20,1013,SE,7.15,0,0
151,0,77,15,18,1013,SE,8.94,0,1
151,1,69,15,18,1014,SE,10.73,0,0
151,2,59,14,18,1014,SE,12.52,0,0
151,3,75,14,18,1014,SE,14.31,0,0
151,4,88,14,18,1014,SE,16.1,0,0
151,5,91,14,17,1015,SE,17.89,0,0
151,6,98,14,18,1015,cv,0.89,0,0
151,7,118,15,20,1016,NE,1.79,0,0
151,8,105,15,20,1016,NE,2.68,0,0
151,9,103,15,22,1016,NW,1.79,0,0
151,10,77,15,23,1016,cv,1.79,0,0
151,11,76,13,24,1016,NE,1.79,0,0
151,12,85,11,26,1015,cv,3.13,0,0
151,13,69,9,27,1014,cv,4.92,0,0
151,14,50,10,28,1014,cv,8.05,0,0
151,15,39,10,27,1013,cv,8.94,0,0
151,16,45,11,26,1013,SE,3.13,0,0
151,17,99,12,25,1013,SE,7.15,0,0
151,18,92,12,25,1013,SE,11.17,0,0
151,19,79,12,24,1014,SE,15.19,0,0
151,20,61,14,22,1015,cv,0.89,0,1
151,21,60,16,21,1016,SE,4.92,0,0
151,22,132,15,20,1016,SE,9.84,0,0
151,23,179,14,19,1017,SE,12.97,0,0
152,0,189,14,18,1017,SE,16.1,0,0
152,1,177,13,17,1017,cv,0.89,0,0
152,2,112,13,17,1017,SE,1.79,0,0
152,3,94,14,17,1017,SE,3.58,0,0
152,4,87,14,17,1017,SE,4.47,0,0
152,5,92,14,17,1017,SE,6.26,0,0
152,6,86,14,17,1017,cv,0.89,0,0
152,7,87,13,18,1017,cv,1.78,0,0
152,8,98,14,19,1017,cv,2.67,0,0
152,9,87,14,21,1017,cv,3.56,0,0
152,10,106,14,21,1017,cv,4.45,0,0
152,11,107,14,23,1016,SE,1.79,0,0
152,12,110,14,23,1016,SE,4.92,0,0
152,13,120,14,25,1015,SE,8.05,0,0
152,14,103,14,25,1014,SE,9.84,0,0
152,15,98,14,25,1013,cv,3.13,0,0
152,16, ,15,25,1013,SE,3.13,0,0
152,17,178,15,25,1012,SE,7.15,0,0
152,18,80,14,24,1012,SE,10.28,0,0
152,19,100,15,24,1014,NE,4.02,0,1
152,20,115,16,22,1012,SE,7.15,0,2
152,21,92,17,20,1013,SE,8.94,0,0
152,22, ,16,21,1014,cv,0.89,0,0
152,23, ,17,20,1014,cv,1.78,0,0
153,0, ,16,20,1014,SE,1.79,0,0
153,1, ,14,18,1014,SE,4.92,0,0
153,2, ,15,17,1014,NE,1.79,0,1
153,3, ,15,17,1014,cv,0.89,0,2
153,4, ,15,17,1015,cv,1.78,0,3
153,5, ,15,17,1015,SE,0.89,0,4
153,6, ,16,17,1016,NE,0.89,0,0
153,7, ,15,18,1016,cv,0.89,0,0
153,8, ,15,18,1017,SE,3.13,0,0
153,9, ,15,18,1017,SE,4.92,0,0
153,10, ,15,20,1017,SE,6.71,0,0
153,11, ,15,20,1017,SE,8.5,0,0
153,12, ,15,22,1017,cv,0.89,0,0
153,13, ,15,24,1017,SE,1.79,0,0
153,14, ,15,23,1016,NW,3.13,0,0
153,15, ,14,24,1016,cv,1.79,0,0
153,16, ,14,24,1016,SE,3.13,0,0
153,17,74,14,24,1016,SE,6.26,0,0
153,18,97,13,24,1016,SE,8.05,0,0
153,19,119,13,23,1016,SE,9.84,0,0
153,20,128,15,21,1016,cv,0.89,0,0
153,21,129,15,19,1017,cv,1.78,0,0
153,22,141,15,19,1017,cv,2.67,0,0
153,23,159,15,20,1018,SE,1.79,0,0
154,0,190,15,17,1018,SE,3.58,0,0
154,1,154,15,17,1018,SE,4.47,0,0
154,2,156,15,17,1018,SE,5.36,0,0
154,3,134,14,17,1018,SE,6.25,0,0
154,4,133,13,16,1018,SE,8.04,0,0
154,5,94,13,16,1018,SE,8.93,0,0
154,6,109,14,15,1019,NE,0.89,0,0
154,7,140,14,19,1019,cv,0.89,0,0
154,8,152,15,20,1019,cv,1.78,0,0
154,9,127,13,22,1019,cv,2.67,0,0
154,10,114,12,23,1019,cv,3.56,0,0
154,11,121,13,24,1018,cv,4.45,0,0
154,12,122,14,26,1018,cv,5.34,0,0
154,13,113,12,27,1017,SE,1.79,0,0
154,14,104,13,27,1017,cv,1.79,0,0
154,15,108,13,28,1016,SE,3.13,0,0
154,16,101,12,27,1016,SE,6.26,0,0
154,17,92,13,27,1015,SE,9.39,0,0
154,18,82,11,26,1015,SE,13.41,0,0
154,19,83,10,25,1015,SE,16.54,0,0
154,20,85,12,23,1016,SE,19.67,0,0
154,21,90,12,22,1016,SE,21.46,0,0
154,22,81,12,21,1017,SE,23.25,0,0
154,23,86,13,20,1017,SE,24.14,0,0
155,0,79,14,19,1017,SE,25.93,0,0
155,1,71,14,18,1017,SE,27.72,0,0
155,2,64,14,17,1016,SE,28.61,0,0
155,3,63,13,17,1017,SE,30.4,0,0
155,4,76,13,16,1017,cv,0.89,0,0
155,5,89,12,15,1017,SE,0.89,0,0
155,6,101,13,16,1017,cv,0.89,0,0
155,7,95,14,18,1017,cv,1.78,0,0
155,8,82,13,21,1018,cv,2.67,0,0
155,9,85,13,23,1017,cv,3.56,0,0
155,10,79,13,24,1017,cv,4.45,0,0
155,11,76,13,26,1017,cv,5.34,0,0
155,12, ,11,26,1016,cv,7.13,0,0
155,13, ,11,29,1014,SE,3.13,0,0
155,14, ,10,29,1014,cv,1.79,0,0
155,15, ,10,29,1013,SE,3.13,0,0
155,16, ,9,29,1013,SE,8.05,0,0
155,17, ,8,28,1013,SE,12.07,0,0
155,18, ,8,27,1013,SE,16.09,0,0
155,19, ,11,26,1013,SE,20.11,0,0
155,20, ,11,25,1013,SE,24.13,0,0
155,21, ,11,24,1013,SE,28.15,0,0
155,22, ,13,21,1014,SE,31.28,0,0
155,23, ,12,21,1014,SE,34.41,0,0
156,0, ,12,20,1014,SE,36.2,0,0
156,1, ,12,19,1014,SE,37.09,0,0
156,2, ,11,18,1014,cv,0.89,0,0
156,3, ,11,17,1013,cv,1.78,0,0
156,4, ,12,17,1014,SE,1.79,0,0
156,5, ,12,16,1014,SE,4.92,0,0
156,6, ,14,18,1014,SE,8.05,0,0
156,7, ,15,19,1014,SE,11.18,0,0
156,8, ,15,21,1014,cv,0.89,0,0
156,9, ,15,23,1014,cv,1.78,0,0
156,10, ,14,24,1014,cv,2.67,0,0
156,11, ,14,27,1013,SE,1.79,0,0
156,12, ,13,28,1013,cv,1.79,0,0
156,13, ,11,30,1011,SE,4.02,0,0
156,14, ,11,30,1011,cv,4.02,0,0
156,15, ,12,31,1010,SE,4.02,0,0
156,16, ,12,30,1009,SE,8.04,0,0
156,17, ,12,29,1009,SE,12.06,0,0
156,18, ,11,29,1009,SE,16.98,0,0
156,19, ,9,28,1009,SE,21,0,0
156,20, ,11,26,1010,SE,22.79,0,0
156,21, ,13,24,1010,SE,25.92,0,0
156,22, ,12,23,1011,SE,29.05,0,0
156,23, ,12,22,1011,SE,32.18,0,0
157,0, ,12,21,1011,SE,33.97,0,0
157,1, ,12,21,1011,SE,34.86,0,0
157,2, ,11,20,1011,cv,0.89,0,0
157,3, ,11,19,1011,cv,1.78,0,0
157,4, ,12,17,1012,NE,0.89,0,0
157,5, ,12,17,1012,SE,0.89,0,0
157,6, ,13,18,1012,cv,0.89,0,0
157,7, ,14,22,1013,SE,1.79,0,0
157,8, ,14,22,1013,SE,3.58,0,0
157,9, ,14,24,1013,SE,5.37,0,0
157,10, ,15,26,1013,SE,7.16,0,0
157,11, ,15,28,1013,cv,1.79,0,0
157,12, ,15,29,1012,SE,3.13,0,0
157,13, ,10,31,1011,SE,8.05,0,0
157,14, ,10,32,1010,SE,12.07,0,0
157,15, ,11,31,1010,SE,17.88,0,0
157,16, ,12,31,1009,SE,21.9,0,0
157,17, ,12,30,1009,SE,25.92,0,0
157,18, ,11,30,1009,SE,29.94,0,0
157,19, ,11,28,1009,SE,33.96,0,0
157,20, ,13,26,1010,SE,35.75,0,0
157,21, ,14,25,1011,SE,36.64,0,0
157,22, ,14,24,1011,SE,38.43,0,0
157,23, ,15,24,1011,SE,41.56,0,0
158,0, ,16,23,1012,SE,43.35,0,0
158,1, ,17,22,1012,SE,46.48,0,0
158,2, ,17,21,1012,SE,48.27,0,0
158,3, ,16,20,1012,cv,0.89,0,0
158,4, ,16,20,1012,cv,1.78,0,0
158,5, ,16,20,1013,SE,1.79,0,0
158,6, ,17,21,1013,SE,4.92,0,0
158,7, ,17,22,1014,SE,6.71,0,0
158,8, ,18,23,1014,SE,8.5,0,0
158,9, ,18,25,1014,SE,10.29,0,0
158,10, ,17,26,1014,cv,1.79,0,0
158,11, ,17,28,1014,cv,4.92,0,0
158,12,151,17,29,1013,SE,3.13,0,0
158,13,129,13,31,1012,SE,8.05,0,0
158,14,107,12,30,1012,SE,13.86,0,0
158,15,112,11,31,1012,SE,19.67,0,0
158,16,109,11,31,1011,SE,24.59,0,0
158,17,113,13,31,1011,SE,29.51,0,0
158,18,108,16,28,1011,SE,33.53,0,0
158,19,172,15,27,1011,SE,37.55,0,0
158,20,157,14,26,1012,SE,41.57,0,0
158,21,142,14,25,1013,SE,44.7,0,0
158,22,148,14,24,1013,SE,47.83,0,0
158,23,131,13,24,1014,SE,50.96,0,0
159,0,128,14,23,1014,SE,54.09,0,0
159,1,148,14,22,1014,SE,57.22,0,0
159,2,176,14,22,1014,cv,0.89,0,0
159,3,191,14,20,1014,NE,0.89,0,0
159,4, ,14,20,1014,cv,0.89,0,0
159,5, ,14,20,1014,cv,1.78,0,0
159,6, ,15,19,1015,cv,2.23,0,0
159,7, ,13,22,1015,SE,1.79,0,0
159,8, ,14,24,1015,SE,3.58,0,0
159,9, ,14,25,1015,SE,5.37,0,0
159,10, ,14,27,1015,SE,7.16,0,0
159,11, ,15,28,1015,cv,0.89,0,0
159,12, ,14,30,1014,cv,2.68,0,0
159,13, ,11,31,1013,SE,1.79,0,0
159,14, ,11,32,1013,SE,4.92,0,0
159,15, ,11,33,1013,SE,8.05,0,0
159,16, ,11,30,1012,SE,11.18,0,0
159,17, ,10,30,1012,SE,14.31,0,0
159,18, ,11,29,1012,SE,17.44,0,0
159,19, ,12,29,1012,SE,19.23,0,0
159,20, ,10,27,1013,SE,22.36,0,0
159,21, ,11,26,1014,SE,25.49,0,0
159,22, ,12,25,1014,SE,27.28,0,0
159,23, ,12,24,1014,SE,30.41,0,0
160,0, ,12,23,1014,SE,32.2,0,0
160,1, ,12,22,1014,NE,0.89,0,0
160,2, ,13,21,1014,SE,0.89,0,0
160,3, ,13,20,1014,SE,1.78,0,0
160,4, ,14,21,1014,SE,2.67,0,0
160,5, ,13,20,1014,cv,0.89,0,0
160,6, ,14,20,1015,NE,0.89,0,0
160,7, ,14,23,1015,NW,1.79,0,0
160,8, ,13,24,1015,NW,3.58,0,0
160,9, ,12,26,1015,NE,1.79,0,0
160,10, ,11,28,1015,cv,1.79,0,0
160,11, ,11,28,1015,cv,3.58,0,0
160,12, ,11,29,1015,cv,5.37,0,0
160,13, ,11,30,1013,SE,1.79,0,0
160,14, ,10,30,1013,cv,3.13,0,0
160,15, ,11,31,1013,cv,4.02,0,0
160,16, ,10,32,1012,SE,3.13,0,0
160,17,70,11,30,1012,SE,7.15,0,0
160,18,60,13,29,1012,SE,11.17,0,0
160,19,41,13,28,1013,SE,15.19,0,0
160,20,40,12,26,1013,SE,19.21,0,0
160,21,32,11,25,1014,SE,22.34,0,0
160,22,51,12,24,1014,SE,24.13,0,0
160,23,42,13,22,1014,cv,0.89,0,0
161,0,42,12,23,1014,SE,1.79,0,0
161,1,38,12,22,1013,SE,2.68,0,0
161,2,43,12,21,1013,SE,4.47,0,0
161,3,63,13,21,1013,SE,5.36,0,0
161,4,63,13,22,1013,cv,0.89,0,1
161,5,62,16,21,1014,NW,3.13,0,2
161,6,60,16,20,1015,NW,4.92,0,3
161,7,46,16,20,1015,NW,8.05,0,4
161,8,41,16,19,1015,NW,12.07,0,5
161,9,42,16,20,1015,NW,15.2,0,0
161,10,39,16,20,1014,NW,20.12,0,0
161,11,36,15,21,1014,NW,24.14,0,0
161,12,34,16,21,1014,NW,25.93,0,0
161,13,47,15,22,1013,NW,29.06,0,0
161,14,36,15,22,1013,NE,3.13,0,0
161,15,40,14,23,1012,SE,3.13,0,0
161,16,35,14,24,1012,SE,6.26,0,0
161,17,38,14,24,1012,SE,9.39,0,0
161,18,46,15,23,1012,SE,14.31,0,0
161,19,77,15,22,1012,SE,18.33,0,0
161,20,53,15,20,1013,SE,20.12,0,0
161,21,58,15,19,1013,SE,21.91,0,0
161,22,78,15,19,1013,SE,23.7,0,0
161,23,80,15,18,1013,SE,24.59,0,0
162,0,88,16,18,1013,SE,25.48,0,0
162,1,97,15,18,1013,NE,0.89,0,0
162,2,77,16,18,1013,cv,0.45,0,0
162,3,72,16,18,1013,cv,1.34,0,0
162,4,78,15,18,1013,SE,0.89,0,0
162,5,81,16,18,1013,SE,1.78,0,0
162,6,97,16,18,1013,cv,0.89,0,0
162,7,72,16,19,1013,SE,1.79,0,0
162,8,78,15,20,1013,SE,3.58,0,0
162,9,71,15,21,1013,cv,0.89,0,0
162,10,74,15,23,1012,SE,1.79,0,0
162,11,73,15,23,1012,SE,3.58,0,0
162,12,85,15,24,1012,SE,5.37,0,0
162,13,92,15,24,1011,cv,1.79,0,0
162,14,100,15,24,1011,SE,1.79,0,0
162,15,95,15,25,1010,SE,4.92,0,0
162,16,98,15,25,1010,SE,6.71,0,0
162,17,89,15,25,1009,SE,9.84,0,0
162,18,95,15,24,1010,SE,11.63,0,0
162,19,93,16,24,1011,SE,15.65,0,0
162,20,93,16,22,1009,SE,18.78,0,0
162,21,93,16,22,1010,SE,20.57,0,0
162,22,94,16,22,1010,SE,21.46,0,0
162,23,99,16,20,1010,cv,0.89,0,0
163,0,101,16,20,1010,SE,1.79,0,0
163,1,144,17,21,1009,SE,3.58,0,0
163,2,160,17,20,1009,SE,4.47,0,0
163,3,142,17,20,1009,SE,6.26,0,0
163,4,105,16,20,1009,SE,8.05,0,0
163,5,97,16,19,1009,SE,8.94,0,0
163,6,94,15,20,1009,SE,12.07,0,0
163,7,90,16,20,1010,SE,13.86,0,0
163,8,91,16,21,1010,SE,15.65,0,0
163,9,98,16,22,1010,SE,17.44,0,0
163,10,104,16,25,1009,cv,0.89,0,0
163,11,115,16,26,1009,cv,1.78,0,0
163,12,100,16,27,1008,cv,3.57,0,0
163,13,115,15,29,1007,SE,3.13,0,0
163,14,111,16,30,1006,cv,1.79,0,0
163,15,84,15,29,1006,SE,4.02,0,0
163,16,89,15,31,1005,SE,7.15,0,0
163,17,104,17,29,1004,SE,11.17,0,0
163,18,96,17,28,1004,SE,15.19,0,0
163,19,119,17,28,1006,NE,3.13,0,0
163,20,129,17,26,1006,SE,3.13,0,0
163,21,125,17,27,1007,SE,4.92,0,0
163,22,127,18,27,1007,NW,4.92,0,1
163,23,104,17,23,1007,NW,14.75,0,2
164,0,13,15,24,1005,SE,3.13,0,0
164,1,19,18,23,1006,SE,4.92,0,0
164,2,23,18,23,1006,SE,8.94,0,0
164,3,153,17,22,1006,SE,12.96,0,0
164,4,126,17,21,1006,SE,16.09,0,0
164,5,140,17,21,1006,SE,17.88,0,0
164,6,131,17,21,1007,SE,19.67,0,0
164,7,141,18,21,1007,SE,22.8,0,0
164,8,149,18,21,1007,SE,25.93,0,0
164,9,137,18,22,1007,SE,29.95,0,0
164,10,137,18,24,1007,SE,33.08,0,0
164,11,154,18,25,1006,SE,34.87,0,0
164,12,147,18,26,1006,SE,38,0,0
164,13,143,19,27,1004,SE,41.13,0,0
164,14,151,19,28,1004,SE,42.92,0,0
164,15,165,18,29,1003,SE,44.71,0,0
164,16,174,19,29,1002,SE,47.84,0,0
164,17,173,19,28,1002,SE,51.86,0,0
164,18,157,19,27,1002,SE,53.65,0,0
164,19,198,16,22,1005,NW,9.83,0,2
164,20,37,17,19,1005,NE,4.02,0,3
164,21,35,17,19,1004,SE,7.15,0,5
164,22,42,17,20,1006,NW,3.13,0,6
164,23,38,18,20,1006,SE,0.89,0,0
165,0,57,17,19,1006,NE,1.79,0,0
165,1,68,17,19,1006,NE,3.58,0,0
165,2,63,17,18,1005,cv,0.89,0,0
165,3,80,17,18,1004,NW,1.79,0,0
165,4,63,17,18,1004,NW,4.92,0,0
165,5,74,16,18,1004,cv,0.89,0,0
165,6,77,18,19,1005,cv,1.78,0,0
165,7,67,18,20,1005,SE,1.79,0,0
165,8,78,18,21,1006,cv,0.89,0,0
165,9,82,18,23,1006,cv,1.78,0,0
165,10,68,18,24,1006,cv,3.57,0,0
165,11,56,17,25,1005,cv,4.46,0,0
165,12,65,17,27,1005,NE,1.79,0,0
165,13,68,17,28,1003,cv,1.79,0,0
165,14,67,18,29,1003,SE,3.13,0,0
165,15,77,18,30,1002,SE,7.15,0,0
165,16,82,18,30,1002,SE,11.17,0,0
165,17,85,19,31,1001,SE,16.09,0,0
165,18,95,19,29,1001,SE,19.22,0,0
165,19,100,19,28,1001,SE,22.35,0,0
165,20,118,20,28,1001,SE,26.37,0,0
165,21,142,20,25,1002,SE,28.16,0,0
165,22,137,21,25,1003,SE,29.95,0,0
165,23,139,20,24,1003,SE,31.74,0,0
166,0,151,21,24,1003,SE,34.87,0,0
166,1,191,20,22,1002,cv,0.89,0,0
166,2,216,20,22,1002,SE,1.79,0,0
166,3,229,19,21,1002,NE,1.79,0,0
166,4,198,19,21,1002,SE,1.79,0,0
166,5,175,19,21,1002,cv,0.89,0,0
166,6,159,19,22,1002,cv,1.78,0,0
166,7,196,19,23,1003,NW,0.89,0,0
166,8,199,19,25,1003,cv,0.89,0,0
166,9,150,19,26,1003,NW,1.79,0,0
166,10,128,20,28,1002,cv,0.89,0,0
166,11,139,20,29,1002,NW,1.79,0,0
166,12,148,20,30,1002,cv,1.79,0,0
166,13,136,19,31,1000,NE,1.79,0,0
166,14,117,19,31,1000,cv,0.89,0,0
166,15,108,17,31,1000,SE,1.79,0,0
166,16,75,14,32,999,SE,3.58,0,0
166,17,66,15,33,999,cv,0.89,0,0
166,18,89,17,32,998,SE,1.79,0,0
166,19,118,18,30,999,cv,0.89,0,0
166,20,152,19,28,998,NE,1.79,0,0
166,21,183,17,30,1002,NW,7.15,0,1
166,22,99,21,24,1000,NE,0.89,0,0
166,23,91,21,24,1000,NW,4.02,0,0
167,0,105,20,24,1000,cv,0.89,0,0
167,1,139,20,23,1000,NE,1.79,0,0
167,2,129,20,23,1000,cv,0.89,0,0
167,3,149,21,23,1000,NW,0.89,0,0
167,4,139,20,23,1000,NW,1.78,0,0
167,5,155,20,22,1001,NW,3.57,0,0
167,6,86,19,23,1001,NE,3.13,0,0
167,7,67,19,24,1001,cv,0.89,0,0
167,8,62,19,26,1001,cv,1.78,0,0
167,9,63,18,27,1001,SE,3.13,0,0
167,10,81,18,27,1000,SE,6.26,0,0
167,11,95,18,28,1000,SE,10.28,0,0
167,12,109,18,30,1000,NE,3.13,0,0
167,13,120,19,31,999,SE,4.92,0,0
167,14,125,20,30,998,SE,9.84,0,0
167,15,130,20,30,998,SE,14.76,0,0
167,16,133,19,30,998,SE,19.68,0,0
167,17,139,20,29,998,SE,23.7,0,0
167,18,109,15,26,1001,NW,9.83,0,1
167,19,20,17,23,1002,NW,14.75,0,2
167,20,20,16,22,1000,NE,3.13,0,0
167,21,22,16,23,1002,NW,1.79,0,0
167,22,27,18,21,1004,cv,0.89,0,1
167,23,30,19,20,1004,NW,3.13,0,2
168,0,33,18,20,1001,NE,4.02,0,3
168,1,37,18,20,1002,NW,1.79,0,0
168,2,45,18,20,1001,NE,1.79,0,0
168,3,50,18,20,1001,NE,3.58,0,0
168,4,46,18,20,1001,NW,4.02,0,0
168,5,42,18,20,1001,NW,7.15,0,0
168,6,35,18,20,1002,NW,11.17,0,0
168,7,51,18,21,1003,NW,16.09,0,0
168,8,44,18,20,1003,SE,4.02,0,1
168,9,43,18,21,1003,NW,4.92,0,0
168,10,30,17,18,1003,NE,1.79,0,1
168,11,27,17,19,1002,NE,3.58,0,2
168,12,19,17,19,1003,SE,1.79,0,3
168,13,35,17,19,1002,cv,0.89,0,4
168,14,21,17,19,1002,NE,1.79,0,0
168,15,16,17,19,1001,NW,1.79,0,0
168,16,26,18,19,1002,cv,0.89,0,0
168,17,36,17,20,1001,NW,4.92,0,0
168,18,29,17,20,1002,NE,3.13,0,0
168,19,40,17,21,1002,SE,1.79,0,1
168,20,37,17,20,1002,cv,0.89,0,0
168,21,39,17,20,1003,cv,1.78,0,0
168,22,50,17,19,1004,cv,2.67,0,0
168,23,49,17,19,1003,NW,3.13,0,0
169,0,41,17,20,1004,NW,6.26,0,0
169,1,34,17,19,1003,NW,8.05,0,0
169,2,58,17,18,1002,cv,0.89,0,0
169,3,57,16,18,1002,NW,1.79,0,0
169,4,39,17,18,1003,cv,0.89,0,0
169,5,40,16,18,1003,cv,1.78,0,0
